"SAM,C,5","PRJ_CD,C,12","SPC,C,3","FLEN,C,4","TLEN,C,4","RWT,C,7","SEX,C,1","MAT,C,1","AGE,C,3"
00011,45D_IA99_SKO,131,430,459,550.26,2,2,2
00011,45D_IA99_SKO,131,554,585,1457.44,2,2,3
00011,45D_IA99_SKO,131,455,482,750.16,1,1,3
00013,45D_IA99_SKO,131,543,573,1168.25,2,2,3
00013,45D_IA99_SKO,131,481,512,785.05,1,2,2
00015,45D_IA99_SKO,131,582,606,1515.76,2,2,3
00015,45D_IA99_SKO,131,420,448,570.16,1,2,1
00015,45D_IA99_SKO,131,745,789,3628.77,1,2,8
00015,45D_IA99_SKO,131,601,642,1603.28,2,2,3
00016,45D_IA99_SKO,131,658,700,2402.89,1,2,6
00016,45D_IA99_SKO,131,612,650,1782.73,2,2,3
00016,45D_IA99_SKO,131,605,645,1744.12,1,2,5
00017,45D_IA99_SKO,131,569,605,1592.30,1,2,3
00017,45D_IA99_SKO,131,540,579,1211.63,2,2,4
00018,45D_IA99_SKO,131,302,322,181.31,2,1,1
00018,45D_IA99_SKO,131,819,869,4850.0,2,2,7
00019,45D_IA99_SKO,131,578,614,1500.28,2,2,3
00019,45D_IA99_SKO,131,614,641,1806.71,2,2,4
00021,45D_IA99_SKO,131,638,678,2266.71,1,2,6
00021,45D_IA99_SKO,131,329,353,204.71,1,2,1
00022,45D_IA99_SKO,131,758,800,3450,2,2,5
00024,45D_IA99_SKO,131,640,678,2080,2,2,4
00024,45D_IA99_SKO,131,612,650,1975,2,2,3
00025,45D_IA99_SKO,131,588,628,1503.51,1,2,5
00025,45D_IA99_SKO,131,414,442,523.86,1,2,1
00025,45D_IA99_SKO,131,662,701,2419.67,2,2,5
00025,45D_IA99_SKO,131,387,414,414.08,1,2,2
00026,45D_IA99_SKO,131,651,690,1798.89,2,2,5
00026,45D_IA99_SKO,131,585,622,1444.07,2,2,4
00026,45D_IA99_SKO,131,523,555,1134.08,2,2,4
00026,45D_IA99_SKO,131,600,633,1542.25,2,2,3
00026,45D_IA99_SKO,131,475,505,790.93,1,2,2
00027,45D_IA99_SKO,131,433,463,543.72,2,2,2
00030,45D_IA99_SKO,131,643,685,2398.40,2,2,5
00002,16D_IA99_STJ,131,539,570,1125,1,2,3
00002,16D_IA99_STJ,131,516,551,840,1,2,4
00002,16D_IA99_STJ,131,516,550,975,2,2,4
00002,16D_IA99_STJ,131,510,540,910,2,2,3
00003,16D_IA99_STJ,131,460,485,600,2,2,2
00003,16D_IA99_STJ,131,492,508,800,2,2,2
00003,16D_IA99_STJ,131,575,605,1125,1,2,8
00003,16D_IA99_STJ,131,770,815,4200,2,2,10
00005,16D_IA99_STJ,131,569,601,1250,1,2,4
00005,16D_IA99_STJ,131,872,916,5250,2,2,16
00006,16D_IA99_STJ,131,642,675,1400,2,1,11
00006,16D_IA99_STJ,131,582,622,1300,2,2,6
00006,16D_IA99_STJ,131,555,590,1250,9,9,4
00006,16D_IA99_STJ,131,600,636,1250,9,9,6
00007,16D_IA99_STJ,131,525,558,950,2,2,5
00007,16D_IA99_STJ,131,715,761,3250,2,2,9
00008,16D_IA99_STJ,131,815,852,3820,2,2,5
00008,16D_IA99_STJ,131,827,866,4150,2,2,9
00008,16D_IA99_STJ,131,631,672,1976,2,2,4
00008,16D_IA99_STJ,131,476,510,690,1,2,4
00008,16D_IA99_STJ,131,653,668,1600,2,2,7
00008,16D_IA99_STJ,131,518,556,811,1,2,4
00009,16D_IA99_STJ,131,726,760,2970,2,2,8
00009,16D_IA99_STJ,131,680,718,2040,2,2,7
00010,16D_IA99_STJ,131,550,586,1160,2,2,3
00010,16D_IA99_STJ,131,612,652,1425,1,2,5
00010,16D_IA99_STJ,131,785,837,3825,2,2,10
00010,16D_IA99_STJ,131,528,561,1180,2,2,4
00010,16D_IA99_STJ,131,512,542,860,2,2,5
00010,16D_IA99_STJ,131,501,536,1010,1,2,5
00010,16D_IA99_STJ,131,608,650,1450,2,2,4
00010,16D_IA99_STJ,131,508,543,960,1,2,3
00010,16D_IA99_STJ,131,520,553,1095,1,2,3
00011,16D_IA99_STJ,131,643,680,1750,2,2,6
00011,16D_IA99_STJ,131,705,750,2250,2,2,8
00011,16D_IA99_STJ,131,537,573,1150,1,2,4
00011,16D_IA99_STJ,131,690,721,2025,2,2,6
00011,16D_IA99_STJ,131,510,544,850,2,2,3
00012,16D_IA99_STJ,131,508,541,850,2,2,4
00012,16D_IA99_STJ,131,474,506,675,1,2,3
00012,16D_IA99_STJ,131,586,621,1475,2,2,4
00012,16D_IA99_STJ,131,579,614,1400,2,2,5
00013,16D_IA99_STJ,131,507,542,1050,9,9,2
00013,16D_IA99_STJ,131,437,463,620,2,2,5
00013,16D_IA99_STJ,131,501,535,750,2,2,2
00013,16D_IA99_STJ,131,977,1008,7250,2,2,12
00013,16D_IA99_STJ,131,506,538,950,2,2,3
00013,16D_IA99_STJ,131,658,694,2150,2,1,10
00013,16D_IA99_STJ,131,515,550,1000,1,1,4
00015,16D_IA99_STJ,131,745,780,3000,1,2,12
00015,16D_IA99_STJ,131,585,611,1600,2,2,4
00015,16D_IA99_STJ,131,503,595,1100,2,2,4
00016,16D_IA99_STJ,131,486,513,825,1,2,4
00016,16D_IA99_STJ,131,894,945,6250,2,2,9
00016,16D_IA99_STJ,131,491,524,850,1,2,4
00016,16D_IA99_STJ,131,479,513,850,1,2,4
00016,16D_IA99_STJ,131,754,802,3700,2,2,8
00016,16D_IA99_STJ,131,798,846,3650,2,2,8
00017,16D_IA99_STJ,131,425,491,979,1,2,4
00017,16D_IA99_STJ,131,504,531,1100,1,1,4
00017,16D_IA99_STJ,131,477,510,800,1,2,4
00017,16D_IA99_STJ,131,501,531,975,1,2,4
00017,16D_IA99_STJ,131,560,600,1200,2,2,4
00017,16D_IA99_STJ,131,466,497,675,1,2,4
00017,16D_IA99_STJ,131,530,566,1100,1,2,4
00017,16D_IA99_STJ,131,818,865,4550,2,2,8
00018,16D_IA99_STJ,131,534,582,1100,2,1,5
00019,16D_IA99_STJ,131,467,495,640,1,2,3
00019,16D_IA99_STJ,131,662,700,1950,2,2,6
00019,16D_IA99_STJ,131,480,518,825,1,2,3
00019,16D_IA99_STJ,131,635,676,1840,2,1,6
00021,16D_IA99_STJ,131,752,802,3150,2,2,7
00022,16D_IA99_STJ,131,561,598,1260,2,2,4
00022,16D_IA99_STJ,131,579,615,1425,2,2,4
00022,16D_IA99_STJ,131,463,496,632,1,2,11
00022,16D_IA99_STJ,131,772,818,3500,2,2,7
00023,16D_IA99_STJ,131,578,615,1150,2,2,5
00023,16D_IA99_STJ,131,495,520,950,2,2,3
00023,16D_IA99_STJ,131,919,950,5550,2,2,12
00023,16D_IA99_STJ,131,549,584,1150,1,2,4
00023,16D_IA99_STJ,131,701,732,2450,2,2,6
00026,16D_IA99_STJ,131,528,557,990,2,2,3
00026,16D_IA99_STJ,131,699,744,2375,2,2,7
00027,16D_IA99_STJ,131,662,695,2350,2,2,7
00027,16D_IA99_STJ,131,521,548,1100,2,2,4
00028,16D_IA99_STJ,131,465,497,660,2,2,3
00028,16D_IA99_STJ,131,865,905,5400,2,2,8
00028,16D_IA99_STJ,131,949,998,7000,2,2,10
00030,16D_IA99_STJ,131,560,601,1000,1,2,4
00031,16D_IA99_STJ,131,535,570,963,2,2,6
00031,16D_IA99_STJ,131,885,913,5525,2,2,10
00032,16D_IA99_STJ,131,420,450,500,1,1,2
00033,16D_IA99_STJ,131,530,555,1058,2,2,5
00033,16D_IA99_STJ,131,510,540,880,1,2,4
00034,16D_IA99_STJ,131,478,512,607,2,2,4
00034,16D_IA99_STJ,131,450,490,561,2,2,3
00034,16D_IA99_STJ,131,397,422,385,1,2,3
00034,16D_IA99_STJ,131,443,470,587,2,2,2
00034,16D_IA99_STJ,131,503,535,929,2,2,3
00035,16D_IA99_STJ,131,800,844,3750,2,2,8
00037,16D_IA99_STJ,131,512,548,825,2,2,4
00038,16D_IA99_STJ,131,510,543,960,1,1,3
00038,16D_IA99_STJ,131,635,691,1500,2,2,7
00038,16D_IA99_STJ,131,532,568,975,1,2,4
00038,16D_IA99_STJ,131,645,690,1600,1,2,7
00009,33D_IA99_STO,131,930,975,6650,2,2,9
00011,33D_IA99_STO,131,488,520,813.95,1,2,2
00012,33D_IA99_STO,131,412,441,525.49,1,2,2
00012,33D_IA99_STO,131,615,665,1863.04,1,2,5
00002,12D_IA99_STR,131,445,472,540,1,2,4
00002,12D_IA99_STR,131,436,463,630,1,2,3
00002,12D_IA99_STR,131,453,480,580,2,2,4
00002,12D_IA99_STR,131,456,483,570,2,2,4
00002,12D_IA99_STR,131,410,442,440,2,2,2
00002,12D_IA99_STR,131,486,514,810,1,2,3
00003,12D_IA99_STR,131,495,525,920,1,2,3
00003,12D_IA99_STR,131,447,464,560,1,2,3
00003,12D_IA99_STR,131,372,395,320,2,2,2
00004,12D_IA99_STR,131,625,664,1460,2,2,7
00005,12D_IA99_STR,131,157,163,22,9,9,0
00005,12D_IA99_STR,131,193,205,50,9,9,0
00005,12D_IA99_STR,131,418,440,560,1,2,3
00005,12D_IA99_STR,131,379,401,360,2,2,3
00005,12D_IA99_STR,131,516,550,780,2,2,6
00005,12D_IA99_STR,131,425,448,460,2,2,2
00007,12D_IA99_STR,131,435,463,480,2,2,4
00007,12D_IA99_STR,131,308,321,180,1,1,1
00007,12D_IA99_STR,131,306,325,220,2,2,1
00007,12D_IA99_STR,131,573,605,1280,2,2,5
00007,12D_IA99_STR,131,427,451,520,1,2,4
00007,12D_IA99_STR,131,440,472,540,2,2,3
00007,12D_IA99_STR,131,195,222,70,1,1,0
00007,12D_IA99_STR,131,458,482,700,1,2,4
00007,12D_IA99_STR,131,560,593,940,2,2,7
00008,12D_IA99_STR,131,289,307,165,2,2,1
00008,12D_IA99_STR,131,435,456,500,2,2,3
00008,12D_IA99_STR,131,520,551,920,2,2,4
00008,12D_IA99_STR,131,305,328,200,2,2,1
00008,12D_IA99_STR,131,452,476,600,2,2,3
00008,12D_IA99_STR,131,561,591,1180,2,2,4
00008,12D_IA99_STR,131,520,555,940,2,2,7
00008,12D_IA99_STR,131,505,537,980,2,2,4
00009,12D_IA99_STR,131,302,326,200,1,2,1
00009,12D_IA99_STR,131,507,539,900,1,2,6
00009,12D_IA99_STR,131,501,525,780,2,2,4
00009,12D_IA99_STR,131,459,488,600,2,2,3
00010,12D_IA99_STR,131,452,481,580,1,2,4
00010,12D_IA99_STR,131,445,473,600,2,2,2
00010,12D_IA99_STR,131,451,476,640,1,2,3
00010,12D_IA99_STR,131,496,531,630,2,2,4
00010,12D_IA99_STR,131,384,412,360,2,2,3
00010,12D_IA99_STR,131,448,476,640,1,2,4
00010,12D_IA99_STR,131,508,536,980,1,2,4
00010,12D_IA99_STR,131,549,610,1520,2,2,6
00010,12D_IA99_STR,131,730,762,3180,2,2,8
00011,12D_IA99_STR,131,311,334,240,1,2,1
00011,12D_IA99_STR,131,404,431,480,1,2,2
00011,12D_IA99_STR,131,505,534,900,2,2,5
00011,12D_IA99_STR,131,477,507,720,1,2,4
00012,12D_IA99_STR,131,310,330,220,1,1,1
00012,12D_IA99_STR,131,440,470,640,1,2,3
00012,12D_IA99_STR,131,460,491,760,1,2,3
00012,12D_IA99_STR,131,355,381,320,1,2,1
00012,12D_IA99_STR,131,458,485,620,2,2,4
00001,35D_IA99_SUG,131,400,430,600,1,2,2
00001,35D_IA99_SUG,131,620,662,2000,2,2,4
00001,35D_IA99_SUG,131,635,672,1950,2,2,3
00002,35D_IA99_SUG,131,490,520,700,1,1,2
00005,35D_IA99_SUG,131,615,655,1700,1,2,6
00005,35D_IA99_SUG,131,688,716,2300,2,2,3
00006,35D_IA99_SUG,131,730,760,2800,2,2,5
00006,35D_IA99_SUG,131,700,742,2700,1,2,8
00001,33D_IA99_THI,131,1000,1050,8050,2,2,8
00001,33D_IA99_THI,131,803,852,4600,2,2,6
00002,33D_IA99_THI,131,486,519,744.63,1,2,3
00002,33D_IA99_THI,131,465,499,753.13,2,2,2
00002,33D_IA99_THI,131,563,599,1269.24,1,2,4
00002,33D_IA99_THI,131,486,516,724.03,2,2,2
00002,33D_IA99_THI,131,563,603,1263.87,1,2,3
00002,33D_IA99_THI,131,590,630,1376.09,2,2,4
00002,33D_IA99_THI,131,620,656,2110.10,1,2,5
00002,33D_IA99_THI,131,748,793,3500,2,2,5
00002,33D_IA99_THI,131,841,893,5300,2,2,8
00004,33D_IA99_THI,131,1020,1070,8500,2,2,10
00004,33D_IA99_THI,131,600,638,1600,2,2,5
00004,33D_IA99_THI,131,408,458,538,2,2,2
00004,33D_IA99_THI,131,450,504,630,1,2,3
00004,33D_IA99_THI,131,464,494,700,1,2,2
00005,33D_IA99_THI,131,540,572,1101.23,1,2,2
00005,33D_IA99_THI,131,466,499,701.55,1,2,2
00005,33D_IA99_THI,131,357,376,293.00,1,2,1
00006,33D_IA99_THI,131,244,251,102.47,1,1,1
00006,33D_IA99_THI,131,382,405,328.03,2,2,1
00006,33D_IA99_THI,131,766,801,3700,2,2,6
00007,33D_IA99_THI,131,707,742,3000,1,2,6
00007,33D_IA99_THI,131,635,663,2101.41,1,2,5
00007,33D_IA99_THI,131,540,580,1222.87,1,2,3
00007,33D_IA99_THI,131,403,427,492.08,1,2,1
00007,33D_IA99_THI,131,372,401,323.94,1,2,1
00007,33D_IA99_THI,131,233,249,84.88,2,1,0
00009,33D_IA99_THI,131,416,447,574.35,1,2,3
00009,33D_IA99_THI,131,520,550,1055.86,1,2,3
00009,33D_IA99_THI,131,361,388,312.43,1,2,1
00009,33D_IA99_THI,131,1045,1100,8050,2,2,11
00010,33D_IA99_THI,131,545,582,1123.55,2,2,3
00010,33D_IA99_THI,131,779,823,3350,2,2,5
00010,33D_IA99_THI,131,600,635,1526.21,2,2,3
00010,33D_IA99_THI,131,550,590,1378.12,1,2,3
00010,33D_IA99_THI,131,480,511,698.24,2,2,3
00010,33D_IA99_THI,131,500,532,998.50,1,2,3
00010,33D_IA99_THI,131,670,725,2425.30,1,2,4
00010,33D_IA99_THI,131,640,681,2339.78,2,2,4
00010,33D_IA99_THI,131,770,805,3850,1,2,5
00010,33D_IA99_THI,131,240,255,95.31,2,1,0
00011,33D_IA99_THI,131,483,515,789.35,1,2,3
00012,33D_IA99_THI,131,375,401,385.33,1,2,2
00012,33D_IA99_THI,131,415,445,586.49,1,2,3
00012,33D_IA99_THI,131,565,605,1152.85,1,2,3
00002,34D_IA99_UPP,131,466,496,779,2,2,2
00003,34D_IA99_UPP,131,407,433,456,2,2,2
00003,34D_IA99_UPP,131,421,448,510,1,2,2
00003,34D_IA99_UPP,131,378,403,330,1,2,1
00003,34D_IA99_UPP,131,392,417,464,2,2,2
00003,34D_IA99_UPP,131,337,360,230.31,1,2,1
00003,34D_IA99_UPP,131,347,370,281.41,1,2,1
00004,34D_IA99_UPP,131,519,553,945.5,1,2,4
00004,34D_IA99_UPP,131,316,338,194.29,1,2,1
00004,34D_IA99_UPP,131,380,404,379.30,2,2,1
00004,34D_IA99_UPP,131,421,451,547.98,1,2,2
00004,34D_IA99_UPP,131,399,423,412.40,1,2,1
00005,34D_IA99_UPP,131,235,251,71.95,1,1,0
00005,34D_IA99_UPP,131,399,424,398.08,1,2,1
00005,34D_IA99_UPP,131,406,433,478.98,1,2,2
00006,34D_IA99_UPP,131,454,487,746.0,1,2,3
00006,34D_IA99_UPP,131,419,448,521.01,1,2,3
00006,34D_IA99_UPP,131,394,421,418.34,2,2,1
00001,25D_IA99_WAW,131,499,534,794.7,1,2,5
00001,25D_IA99_WAW,131,557,596,1305,1,2,7
00001,25D_IA99_WAW,131,535,570,1096.8,1,2,6
00002,25D_IA99_WAW,131,575,614,1492.8,2,2,5
00002,25D_IA99_WAW,131,610,651,1895.2,2,2,5
00002,25D_IA99_WAW,131,604,638,1482.9,2,2,5
00002,25D_IA99_WAW,131,522,557,997.6,2,2,3
00002,25D_IA99_WAW,131,465,496,692.0,1,2,2
00002,25D_IA99_WAW,131,385,411,342.70,1,2,1
00002,25D_IA99_WAW,131,250,267,87.31,2,1,0
00002,25D_IA99_WAW,131,788,827,4242.4,2,2,9
00003,25D_IA99_WAW,131,510,544,950.0,2,2,3
00003,25D_IA99_WAW,131,405,433,437.79,2,2,1
00003,25D_IA99_WAW,131,540,572,1170.0,2,2,4
00003,25D_IA99_WAW,131,542,579,1216.0,2,2,4
00003,25D_IA99_WAW,131,598,634,1450.7,2,2,5
00004,25D_IA99_WAW,131,550,582,1420.7,2,2,5
00004,25D_IA99_WAW,131,595,630,1584.1,1,2,6
00005,25D_IA99_WAW,131,615,654,1838.0,2,2,5
00005,25D_IA99_WAW,131,579,620,1626.2,2,2,5
00005,25D_IA99_WAW,131,655,696,2380.6,2,2,7
00005,25D_IA99_WAW,131,714,759,2593.9,2,2,8
00005,25D_IA99_WAW,131,719,768,2880.1,2,2,9
00005,25D_IA99_WAW,131,829,873,4723.14,2,2,9
00005,25D_IA99_WAW,131,945,995,7671.90,2,2,11
00006,25D_IA99_WAW,131,624,666,2088.4,2,2,4
00006,25D_IA99_WAW,131,539,576,1140.4,2,2,3
00006,25D_IA99_WAW,131,515,551,992.3,2,2,5
00006,25D_IA99_WAW,131,589,619,1398.1,2,2,5
00006,25D_IA99_WAW,131,592,631,1634.3,2,2,1
00006,25D_IA99_WAW,131,322,346,208.89,2,1,8
00006,25D_IA99_WAW,131,654,696,2638.86,2,2,3
00006,25D_IA99_WAW,131,524,557,1006.4,2,2,4
00006,25D_IA99_WAW,131,444,472,656.3,1,2,2
00006,25D_IA99_WAW,131,654,690,2294.2,1,2,7
00006,25D_IA99_WAW,131,667,712,2304.2,2,2,7
00006,25D_IA99_WAW,131,564,601,1317.2,1,2,6
00006,25D_IA99_WAW,131,249,263,104.89,1,2,1
00007,25D_IA99_WAW,131,610,651,1565.1,2,2,4
00007,25D_IA99_WAW,131,596,634,1546.5,2,2,5
00007,25D_IA99_WAW,131,724,766,3460.7,2,2,7
00007,25D_IA99_WAW,131,586,624,1514.5,2,2,5
00007,25D_IA99_WAW,131,533,565,1162.6,2,2,4
00007,25D_IA99_WAW,131,464,498,666.7,1,2,4
00007,25D_IA99_WAW,131,540,578,1235.5,1,2,4
00007,25D_IA99_WAW,131,511,547,980.1,2,2,3
00007,25D_IA99_WAW,131,655,697,2699.8,2,2,5
00007,25D_IA99_WAW,131,682,729,2632.5,2,2,7
00007,25D_IA99_WAW,131,601,640,1669.3,2,2,5
00007,25D_IA99_WAW,131,752,794,3559.2,2,2,7
00008,25D_IA99_WAW,131,481,517,795.7,1,2,3
00008,25D_IA99_WAW,131,576,616,1496.3,1,2,5
00008,25D_IA99_WAW,131,565,604,1365.1,2,2,4
00008,25D_IA99_WAW,131,528,559,1011.2,1,2,5
00008,25D_IA99_WAW,131,648,691,2249.3,2,2,7
00008,25D_IA99_WAW,131,265,282,136.39,2,1,1
00008,25D_IA99_WAW,131,326,345,206.44,1,2,2
00009,25D_IA99_WAW,131,555,595,1327.6,2,2,4
00009,25D_IA99_WAW,131,574,610,1379.8,2,2,4
00009,25D_IA99_WAW,131,482,517,830.4,1,2,2
00009,25D_IA99_WAW,131,440,475,609.3,1,2,3
00009,25D_IA99_WAW,131,465,496,742.6,2,2,3
00009,25D_IA99_WAW,131,431,460,543.37,1,2,2
00009,25D_IA99_WAW,131,438,469,592.28,2,2,2
00009,25D_IA99_WAW,131,356,384,306.55,2,1,2
00009,25D_IA99_WAW,131,381,407,344.81,1,2,1
00009,25D_IA99_WAW,131,344,370,270.58,1,2,1
00010,25D_IA99_WAW,131,586,624,1687.2,2,2,5
00010,25D_IA99_WAW,131,672,714,2142.3,2,2,9
00010,25D_IA99_WAW,131,676,714,,2,2,8
00010,25D_IA99_WAW,131,574,614,1413.4,1,2,7
00010,25D_IA99_WAW,131,476,512,792.0,1,2,3
00010,25D_IA99_WAW,131,349,372,286.07,1,2,1
00011,25D_IA99_WAW,131,585,621,1502.9,2,2,5
00011,25D_IA99_WAW,131,530,566,1131.2,1,2,3
00011,25D_IA99_WAW,131,333,354,255.03,1,2,1
00011,25D_IA99_WAW,131,300,322,169.51,2,1,2
00012,25D_IA99_WAW,131,550,585,1182.1,2,2,4
00012,25D_IA99_WAW,131,526,564,1146.6,2,2,4
00012,25D_IA99_WAW,131,445,475,603.4,2,2,3
00012,25D_IA99_WAW,131,470,500,798.9,1,2,5
00001,23D_IA99_WHI,131,524,557,1102.2,2,1,2
00001,23D_IA99_WHI,131,562,597,1347.5,2,2,3
00002,23D_IA99_WHI,131,640,673,1681.5,2,2,5
00002,23D_IA99_WHI,131,735,770,3100,2,2,6
00002,23D_IA99_WHI,131,666,708,2550,,,5
00002,23D_IA99_WHI,131,495,529,887.9,,,2
00003,23D_IA99_WHI,131,612,650,1500,2,2,5
00003,23D_IA99_WHI,131,579,615,1450,2,2,5
00004,23D_IA99_WHI,131,585,615,1400,2,2,4
00004,23D_IA99_WHI,131,550,586,1300,1,2,4
00005,23D_IA99_WHI,131,544,577,1270,1,2,4
00005,23D_IA99_WHI,131,356,380,343.1,2,1,1
00006,23D_IA99_WHI,131,455,485,688.5,2,1,2
00006,23D_IA99_WHI,131,587,621,1500,2,2,6
00007,23D_IA99_WHI,131,588,616,1398.3,1,2,6
00008,23D_IA99_WHI,131,620,650,1963.0,1,2,4
00008,23D_IA99_WHI,131,420,450,561.0,2,2,1
00008,23D_IA99_WHI,131,420,450,476.5,1,2,2
00008,23D_IA99_WHI,131,425,456,565.7,2,2,1
00008,23D_IA99_WHI,131,567,604,1550.6,1,2,4
00009,23D_IA99_WHI,131,900,948,6700,2,2,13
00009,23D_IA99_WHI,131,650,685,1941.3,2,2,6
00009,23D_IA99_WHI,131,465,493,742.3,1,2,2
00009,23D_IA99_WHI,131,476,507,777.2,1,2,3
00009,23D_IA99_WHI,131,406,432,529.4,1,2,1
00009,23D_IA99_WHI,131,479,506,812.1,2,2,2
00010,23D_IA99_WHI,131,595,621,1675.8,1,2,4
00010,23D_IA99_WHI,131,541,572,1130.7,2,2,2
00010,23D_IA99_WHI,131,588,620,1446.0,2,2,4
00010,23D_IA99_WHI,131,440,465,652.3,1,2,1
00010,23D_IA99_WHI,131,450,482,730.9,2,2,1
00010,23D_IA99_WHI,131,387,406,356.9,2,1,1
00010,23D_IA99_WHI,131,220,233,73.4,2,1,0
00010,23D_IA99_WHI,131,245,250,88.0,1,1,0
00011,23D_IA99_WHI,131,935,983,7700.0,2,2,12
00011,23D_IA99_WHI,131,700,736,2500.0,2,2,6
00011,23D_IA99_WHI,131,500,533,993.1,1,2,2
00011,23D_IA99_WHI,131,630,655,1700.0,2,2,3
00011,23D_IA99_WHI,131,579,605,1450.0,1,2,4
00011,23D_IA99_WHI,131,490,518,805.9,1,2,4
00012,23D_IA99_WHI,131,640,674,2150,2,2,4
00012,23D_IA99_WHI,131,680,706,2400,2,2,5
00012,23D_IA99_WHI,131,660,704,2150,2,2,5
00012,23D_IA99_WHI,131,480,510,816.5,1,2,1
00012,23D_IA99_WHI,131,450,472,711.9,1,2,1
00012,23D_IA99_WHI,131,450,465,719.9,2,2,1
00012,23D_IA99_WHI,131,420,434,486.9,2,2,1
00012,23D_IA99_WHI,131,369,394,378.3,2,2,1
00013,23D_IA99_WHI,131,694,735,2800,2,2,5
00013,23D_IA99_WHI,131,620,655,1750,2,2,4
00014,23D_IA99_WHI,131,938,981,6750,2,2,10
00014,23D_IA99_WHI,131,865,906,5670,2,2,11
00014,23D_IA99_WHI,131,720,761,2570,2,2,6
00014,23D_IA99_WHI,131,670,705,2900,2,2,5
00014,23D_IA99_WHI,131,629,665,1900,1,2,5
00015,23D_IA99_WHI,131,844,885,5450,2,2,12
00015,23D_IA99_WHI,131,675,710,2500,1,2,8
00015,23D_IA99_WHI,131,670,706,2500,1,2,6
00015,23D_IA99_WHI,131,590,630,1790,1,2,5
00016,23D_IA99_WHI,131,696,715,2550,2,2,4
00016,23D_IA99_WHI,131,700,740,2650,2,2,5
00016,23D_IA99_WHI,131,750,789,3125,2,2,5
00016,23D_IA99_WHI,131,605,642,1700,2,2,4
00016,23D_IA99_WHI,131,572,601,,1,2,1
00017,23D_IA99_WHI,131,930,992,6850,2,2,13
00017,23D_IA99_WHI,131,900,942,5950,2,2,10
00017,23D_IA99_WHI,131,746,788,3150,2,2,5
00018,23D_IA99_WHI,131,795,842,4700,1,2,8
00018,23D_IA99_WHI,131,615,647,1700,1,2,5
00019,23D_IA99_WHI,131,675,714,2250,1,2,5
00019,23D_IA99_WHI,131,721,761,2850,2,2,6
00019,23D_IA99_WHI,131,660,700,2125,1,2,5
00019,23D_IA99_WHI,131,653,693,1850,1,2,5
00019,23D_IA99_WHI,131,701,744,2150,1,2,8
00019,23D_IA99_WHI,131,601,649,1825,1,2,4
00020,23D_IA99_WHI,131,696,738,3500,1,2,6
00020,23D_IA99_WHI,131,576,611,1432.6,1,2,5
00024,12D_IA99_WHI,131,560,602,1325,2,1,3
00140,12D_IA99_WHI,131,644,684,2040,1,2,3
00164,12D_IA99_WHI,131,544,578,1200,,,3
00172,12D_IA99_WHI,131,508,543,1100,,,3
00172,12D_IA99_WHI,131,511,550,880,2,1,3
00172,12D_IA99_WHI,131,498,532,930,1,2,2
00172,12D_IA99_WHI,131,640,676,2250,2,2,3
00172,12D_IA99_WHI,131,527,565,1010,1,2,2
00199,12D_IA99_WHI,131,824,875,5250,1,2,9
00279,12D_IA99_WHI,131,657,695,1840,1,2,8
00279,12D_IA99_WHI,131,910,967,5800,2,2,8
00287,12D_IA99_WHI,131,730,780,3150,2,2,4
00325,12D_IA99_WHI,131,686,731,2650,2,2,6
00325,12D_IA99_WHI,131,689,732,2950,2,2,5
00325,12D_IA99_WHI,131,878,935,6800,,,10
00004,17D_IA99_WIL,131,417,448,520,2,2,1
00004,17D_IA99_WIL,131,415,445,500,2,1,1
00004,17D_IA99_WIL,131,430,458,480,1,2,1
00004,17D_IA99_WIL,131,445,475,620,2,2,1
00004,17D_IA99_WIL,131,460,485,670,1,2,1
00004,17D_IA99_WIL,131,430,455,490,2,2,1
00004,17D_IA99_WIL,131,423,440,480,2,2,1
00004,17D_IA99_WIL,131,435,465,520,2,2,1
00005,17D_IA99_WIL,131,415,445,520,1,2,1
00005,17D_IA99_WIL,131,510,542,920,2,2,3
00005,17D_IA99_WIL,131,465,495,640,1,2,2
00005,17D_IA99_WIL,131,300,321,180,1,1,0
00005,17D_IA99_WIL,131,435,466,570,1,2,1
00005,17D_IA99_WIL,131,428,458,590,2,2,2
00005,17D_IA99_WIL,131,278,292,140,1,1,1
00006,17D_IA99_WIL,131,418,448,530,9,9,1
00001,27D_IA99_WOL,131,442,471,500,2,2,3
00001,27D_IA99_WOL,131,481,512,800,2,2,6
00001,27D_IA99_WOL,131,419,446,500,2,2,2
00001,27D_IA99_WOL,131,466,495,625,2,2,5
00001,27D_IA99_WOL,131,417,446,400,2,2,3
00001,27D_IA99_WOL,131,390,418,400,1,2,2
00001,27D_IA99_WOL,131,434,465,400,2,2,2
00001,27D_IA99_WOL,131,356,375,300,2,2,2
00001,27D_IA99_WOL,131,400,425,350,2,2,2
00002,27D_IA99_WOL,131,513,540,875,1,2,5
00002,27D_IA99_WOL,131,445,475,600,1,2,5
00002,27D_IA99_WOL,131,486,515,700,1,2,5
00002,27D_IA99_WOL,131,367,392,300,2,2,1
00003,27D_IA99_WOL,131,503,533,800,2,2,5
00003,27D_IA99_WOL,131,495,528,1050,2,2,4
00003,27D_IA99_WOL,131,515,543,950,1,2,6
00003,27D_IA99_WOL,131,509,539,650,1,2,4
00003,27D_IA99_WOL,131,438,465,550,2,2,3
00003,27D_IA99_WOL,131,449,477,525,2,2,5
